timestep,demand_el,
8546,228289.3821,
8547,227094.0048,
8548,228104.7679,
8549,230933.9814,
8550,233860.1175,
8551,247480.0348,
8552,275075.2517,
8553,291238.2304,
8554,297321.2704,
8555,300196.6375,
8556,304313.5356,
8557,301392.0149,
8558,294436.6725,
8559,289059.7821,
8560,289138.2432,
8561,299855.1011,
8562,310087.3467,
8563,307248.9024,
8564,297182.8097,
8565,280087.5289,
8566,266393.766,
8567,261492.2573,
8568,245915.4289,
8569,230001.6794,
8570,221592.4997,
8571,216714.0678,
8572,212269.4795,
8573,212024.8656,
8574,207409.509,
8575,201460.3144,
8576,212749.4766,
8577,230675.5215,
8578,246783.1159,
8579,257056.8996,
8580,261889.178,
8581,261289.1816,
8582,253253.8458,
8583,245624.6614,
8584,240953.9206,
8585,246949.2687,
8586,256798.4397,
8587,248250.7993,
8588,234220.1153,
8589,226009.396,
8590,227047.8512,
8591,236698.5618,
8592,230066.2944,
8593,221361.7319,
8594,209421.8045,
8595,205124.9075,
8596,200274.1677,
8597,199964.9388,
8598,195958.8093,
8599,186778.8651,
8600,191375.7603,
8601,201081.8551,
8602,218130.9823,
8603,232830.893,
8604,245329.2786,
8605,238627.7809,
8606,223540.1802,
8607,216801.7596,
8608,212500.2473,
8609,219598.6657,
8610,236066.258,
8611,242458.5268,
8612,240423.1546,
8613,234824.727,
8614,236232.4108,
8615,242689.2946,
8616,233989.3475,
8617,223120.1828,
8618,218214.0587,
8619,213386.3958,
8620,205420.2903,
8621,200846.472,
8622,197334.1856,
8623,185385.0274,
8624,191191.146,
8625,201340.3151,
8626,215574.0748,
8627,227818.6158,
8628,238964.7019,
8629,236952.4064,
8630,225727.8592,
8631,219764.8185,
8632,216044.8411,
8633,223812.4863,
8634,239389.3147,
8635,243838.5184,
8636,240589.3074,
8637,236287.7951,
8638,236486.2554,
8639,241115.458,
8640,229715.5273,
8641,219026.3615,
8642,209537.1884,
8643,207211.0487,
8644,205531.0589,
8645,207224.8947,
8646,208632.5785,
8647,216534.0689,
8648,237981.6309,
8649,255252.2952,
8650,270132.2048,
8651,279842.915,
8652,286830.5649,
8653,289733.6242,
8654,285205.9594,
8655,278864.4594,
8656,275864.4777,
8657,284015.1974,
8658,298392.0331,
8659,297067.4258,
8660,289955.1613,
8661,276718.3186,
8662,268936.8275,
8663,266615.3031,
8664,250960.0136,
8665,236338.564,
8666,230237.0626,
8667,224126.3305,
8668,219515.5893,
8669,220849.4273,
8670,223263.2588,
8671,228626.3032,
8672,245689.2764,
8673,260753.8003,
8674,272666.0356,
8675,280650.6024,
8676,287564.4066,
8677,288436.709,
8678,281832.1337,
8679,275241.4045,
8680,272989.1105,
8681,281250.5988,
8682,295752.0491,
8683,294782.8243,
8684,286682.8735,
8685,272689.1124,
8686,265599.9247,
8687,263790.7049,
8688,251716.9321,
8689,241858.5305,
8690,233237.0444,
8691,229120.1463,
8692,224269.4066,
8693,225090.94,
8694,225381.7075,
8695,228358.6125,
8696,246316.9649,
8697,261141.4902,
8698,272324.4992,
8699,279169.073,
8700,284135.1967,
8701,285515.1883,
8702,279755.2233,
8703,273649.1065,
8704,271175.2754,
8705,279667.5315,
8706,295853.587,
8707,294930.5157,
8708,286692.1042,
8709,272278.3456,
8710,264109.1645,
8711,264021.4727,
8712,249981.558,
8713,237750.8631,
8714,230297.0622,
8715,227010.9284,
8716,223586.3338,
8717,222787.8771,
8718,221444.8083,
8719,223535.5649,
8720,241198.5345,
8721,256313.8272,
8722,268041.4483,
8723,274724.4846,
8724,280124.4518,
8725,280969.062,
8726,274752.1767,
8727,269638.3617,
8728,266947.6088,
8729,274927.5603,
8730,290979.7704,
8731,290278.2362,
8732,281855.2105,
8733,268110.6786,
8734,258136.8931,
8735,254315.3778,
8736,240760.0756,
8737,228612.4571,
8738,219575.5889,
8739,213760.2396,
8740,209851.0326,
8741,209181.8059,
8742,207806.4297,
8743,201751.0818,
8744,206740.2823,
8745,217263.2953,
8746,232521.6641,
8747,241309.303,
8748,248804.6421,
8749,251430.78,
8750,245786.1989,
8751,240104.695,
8752,237321.6349,
8753,245200.0486,
8754,261053.7984,
8755,256599.9793,
8756,243169.2917,
8757,228880.1478,
8758,226554.0081,
8759,236343.1793,
8760,235840.1055,
